"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
Z07,CENTRE DE FORMATION CONTINUE BISKRA,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.02,10.87,nan
E13,UNIV. BISKRA,A00LAL03,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
E13,UNIV. BISKRA,A00TCL01,SCIENCES ET TECHNOLOGIES,11.0,nan,nan
E13,UNIV. BISKRA,A05TCL01,GENIE CIVIL,10.62,nan,nan
E13,UNIV. BISKRA,A08TCL01,GENIE DES PROCEDES,10.23,nan,nan
E13,UNIV. BISKRA,A12LAL02,HYDRAULIQUE,10.0,nan,nan
E13,UNIV. BISKRA,A16LAN01,ELECTROTECHNIQUE (ENERGIES RENOUVELABLES),11.89,nan,nan
E13,UNIV. BISKRA,A16TCL01,ELECTROTECHNIQUE,10.5,nan,nan
E13,UNIV. BISKRA,A19TCL01,GENIE MECANIQUE,10.14,nan,nan
E13,UNIV. BISKRA,B00LAL01,SCIENCES DE LA MATIERE,10.1,nan,nan
E13,UNIV. BISKRA,B02FPN01,PHYSIQUE (FORMATIONS PROFESSIONNALISANTES),10.23,nan,nan
E13,UNIV. BISKRA,C01FPN04,INFORMATIQUE (FORMATIONS PROFESSIONNALISANTES),12.2,12.73,nan
E13,UNIV. BISKRA,C01LAL01,INFORMATIQUE,10.07,10.00,nan
E13,UNIV. BISKRA,C01TCL01,INFORMATIQUE,12.41,12.00,nan
E13,UNIV. BISKRA,C02LAL01,MATHEMATIQUES,11.03,10.20,nan
E13,UNIV. BISKRA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.04,10.12,nan
E13,UNIV. BISKRA,D03TCL01,SCIENCES AGRONOMIQUES,10.02,10.30,nan
E13,UNIV. BISKRA,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,11.0,--,nan
E13,UNIV. BISKRA,E03LAL03,GEOLOGIE,10.51,10.80,nan
E13,UNIV. BISKRA,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.00,10.0
E13,UNIV. BISKRA,G01LAL01,SCIENCES POLITIQUES,10.0,10.10,12.21
E13,UNIV. BISKRA,G02LAL03,DROIT,10.34,11.18,11.95
E13,UNIV. BISKRA,H01LAL01,LANGUE FRANCAISE,11.03,11.03,11.01
