"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E09,UNIV. OUM EL BOUAGHI,I19LAL01,SCIENCES SOCIALES,10.70,11.49,nan
E09,UNIV. OUM EL BOUAGHI,J00LAL01,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",10.00,nan,nan
E09,UNIV. OUM EL BOUAGHI,K00LAL01,ARTS,--,10.16,nan
E09,UNIV. OUM EL BOUAGHI,L00LAL03,LANGUE ET LITTERATURE ARABES,10.00,10.03,nan
E09,UNIV. OUM EL BOUAGHI,N01FPN04,"GESTION DES TECHNIQUES URBAINES (FORMATIONSPROFESSIONNALISANTES)",10.04,10.24,nan
E09,UNIV. OUM EL BOUAGHI,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.00,nan,nan
E09,UNIV. OUM EL BOUAGHI,N02FPN06,"METIERS DE LA VILLE (DESIGN ET ARCHITECTUREINTERIEURE) (FORMATIONS PROFESSIONNALISANTES)",11.81,12.45,nan
E09,UNIV. OUM EL BOUAGHI,N02FPN07,"METIERS DE LA VILLE  (INFOGRAPHIE ENARCHITECTURE) (FORMATIONSPROFESSIONNALISANTES)",10.00,10.02,nan
E09,UNIV. OUM EL BOUAGHI,N05IAL01,ARCHITECTURE,11.09,nan,nan
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,A18TPN03,"GENIE  INDUSTRIEL (FORMATIONSPROFESSIONNALISANTES)",11.36,11.88,nan
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,A20TPN01,"TELECOMMUNICATIONS (FORMATIONSPROFESSIONNALISANTES)",13.12,13.79,nan
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,B02TPN01,PHYSIQUE (FORMATIONS PROFESSIONNALISANTES),11.52,nan,nan
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,D07TPN03,"SCIENCES ALIMENTAIRES (FORMATIONSPROFESSIONNALISANTES)",12.59,15.28,nan
E50,UNIV. OUM EL BOUAGHI – I.S.T.A,F00TPN02,"SCIENCES DE GESTION SCIENCES FINANCIERES ETCOMPTABILITE (FORMATIONS PROFESSIONNALISANTES)",13.32,--,--
E44,C . UNIV BARIKA,A00LAL04,SCIENCES ET TECHNOLOGIES,10.02,nan,nan
E44,C . UNIV BARIKA,C01LAL02,INFORMATIQUE,11.05,11.11,nan
E44,C . UNIV BARIKA,C02LAL02,MATHEMATIQUES,10.34,10.02,nan
