"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BEJAIA,13.58,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers JIJEL,14.8,15.59,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SETIF,15.14,15.97,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers BEJAIA,15.04,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers JIJEL,15.65,16.32,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SETIF,16.4,17.25,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BEJAIA,16.34,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers JIJEL,16.62,17.32,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers SETIF,16.81,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers B.B.ARRERIDJ,16.08,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BATNA,16.02,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BEJAIA,15.11,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers JIJEL,15.93,16.88,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers SETIF,15.84,17.15,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers MILA,15.69,16.36,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BEJAIA,16.97,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers JIJEL,17.01,18.18,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers SETIF,17.33,18.46,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers MSILA,16.03,16.91,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers B.B.ARRERIDJ,16.74,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BATNA,15.43,16.77,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BEJAIA,14.03,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers SETIF,15.4,--,nan
E42,ECOLE NORMALE SUPERIEURE DE SETIF,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliersB.B.ARRERIDJ",15.48,16.49,nan
