"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers AIN-DEFLA,16.69,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,"SCIENCES NATURELLES (P.E.S) -- pour bacheliers AIN-TEMOUCHENT",15.71,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers RELIZANE,16.75,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers IN SALAH,16.03,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,"SCIENCES NATURELLES (P.E.S) -- pour bacheliers INGUEZZAM",--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers DJANET,14.51,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ADRAR,--,13.66,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers CHLEF,--,16.02,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers LAGHOUAT,--,17.43,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers OUM-EL-BOUAGHI,--,15.4,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BATNA,--,14.87,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BEJAIA,--,13.41,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BISKRA,--,13.97,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BECHAR,--,13.84,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BLIDA,--,14.64,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers BOUIRA,--,14.47,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TAMANRASSET,--,13.63,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TEBESSA,--,16.3,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TLEMCEN,--,14.6,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIARET,--,14.62,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers TIZI-OUZOU,--,13.88,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers ALGER,--,14.24,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),K00PMN01,MUSIQUE (P.E.M) -- pour bacheliers DJELFA,--,15.08,nan
