"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers AIN-DEFLA",15.14,15.92,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers IN SALAH",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers IN GUEZZAM",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers DJANET",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BEJAIA,14.33,14.02,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BLIDA,15.19,16.03,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BOUIRA,16.71,17.12,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,"SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliersTAMANRASSET",15.10,14.09,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TIZI-OUZOU,14.67,15.55,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers ALGER,15.22,15.98,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers ILLIZI,--,15.57,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BOUMERDES,15.10,15.86,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TIPAZA,15.22,15.97,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers AIN-DEFLA,15.66,16.56,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers IN SALAH,--,15.50,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,"SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers INGUEZZAM",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers DJANET,--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers CHLEF,14.66,15.43,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers LAGHOUAT,--,15.03,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers BLIDA,--,15.27,nan
