"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers LAGHOUAT,14.83,15.51,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIARET,15.17,16.15,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers DJELFA,15.11,16.25,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MEDEA,15.17,16.23,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers MSILA,15.02,15.76,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers GHARDAIA,14.35,14.64,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers EL MENIAA,--,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers LAGHOUAT,14.43,14.94,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TIARET,14.56,15.34,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers DJELFA,14.64,15.38,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers MEDEA,14.49,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers LAGHOUAT,15.66,16.70,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TIARET,15.97,18.24,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers DJELFA,16.15,17.17,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers MEDEA,16.40,17.47,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers GHARDAIA,15.62,17.39,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL MENIAA,14.43,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliersLAGHOUAT",14.31,15.18,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TIARET,14.59,15.33,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers DJELFA,14.76,15.53,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers MSILA,14.89,15.62,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers LAGHOUAT,15.00,15.80,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers TIARET,14.95,15.68,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers DJELFA,15.09,15.78,nan
