"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BLIDA,14.60,15.38,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BOUIRA,15.18,15.89,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TAMANRASSET,--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TIZI-OUZOU,14.18,14.02,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers ALGER,14.38,15.12,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers ILLIZI,--,14.14,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BOUMERDES,14.50,15.29,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TISSEMSILT,14.41,15.26,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TIPAZA,15.11,15.88,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers AIN-DEFLA,15.31,16.18,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers IN SALAH,--,14.12,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers IN GUEZZAM,--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers DJANET,--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BEJAIA,14.17,14.92,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BLIDA,15.07,15.87,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BOUIRA,15.67,16.70,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TAMANRASSET,--,15.22,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TIZI-OUZOU,15.35,16.38,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers ALGER,15.74,16.56,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers ILLIZI,--,15.40,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BOUMERDES,15.39,16.29,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TIPAZA,15.80,16.77,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers AIN-DEFLA,16.31,17.42,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers IN SALAH,--,15.08,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers IN GUEZZAM,--,--,nan
