"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers LAGHOUAT,13.98,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BLIDA,14.56,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers BOUIRA,14.66,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TAMANRASSET,12.14,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TLEMCEN,14.44,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIARET,15.02,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers TIZI-OUZOU,14.43,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ALGER,14.28,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers DJELFA,14.53,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SAIDA,13.96,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,13.69,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MEDEA,14.57,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MOSTAGANEM,14.54,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers MSILA,14.61,nan,nan
