"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E15,UNIV. GUELMA,A00LAL03,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
E15,UNIV. GUELMA,A00TCL01,SCIENCES ET TECHNOLOGIES,11.05,nan,nan
E15,UNIV. GUELMA,A05TCL01,GENIE CIVIL,10.62,nan,nan
E15,UNIV. GUELMA,A08TCL01,GENIE DES PROCEDES,10.73,nan,nan
E15,UNIV. GUELMA,A16FPN02,"ELECTROTECHNIQUE (FORMATIONSPROFESSIONNALISANTES)",12.53,nan,nan
E15,UNIV. GUELMA,A16TCL01,ELECTROTECHNIQUE,10.99,nan,nan
E15,UNIV. GUELMA,A19FPN03,"GENIE MECANIQUE (FORMATIONSPROFESSIONNALISANTES)",11.18,nan,nan
E15,UNIV. GUELMA,A19TCL01,GENIE MECANIQUE,10.09,nan,nan
E15,UNIV. GUELMA,A20IAN01,TELECOMMUNICATIONS,12.42,nan,nan
E15,UNIV. GUELMA,B00LAL02,SCIENCES DE LA MATIERE,10.28,nan,nan
E15,UNIV. GUELMA,C01FPN03,INFORMATIQUE (FORMATIONS PROFESSIONNALISANTES),12.4,13.00,nan
E15,UNIV. GUELMA,C01LAL02,INFORMATIQUE,10.03,10.00,nan
E15,UNIV. GUELMA,C01TCL01,INFORMATIQUE,11.14,12.00,nan
E15,UNIV. GUELMA,C02LAL02,MATHEMATIQUES,11.83,10.72,nan
E15,UNIV. GUELMA,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.02,10.07,nan
E15,UNIV. GUELMA,D03TCL01,SCIENCES AGRONOMIQUES,10.46,12.02,nan
E15,UNIV. GUELMA,D07FPN02,"SCIENCES ALIMENTAIRES (FORMATIONSPROFESSIONNALISANTES)",12.39,nan,nan
E15,UNIV. GUELMA,E03LAL02,GEOLOGIE,10.45,--,nan
E15,UNIV. GUELMA,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.01,10.03,10.04
E15,UNIV. GUELMA,G01LAL03,SCIENCES POLITIQUES,10.05,10.24,10.0
E15,UNIV. GUELMA,G02LAL01,DROIT,10.0,10.03,10.09
E15,UNIV. GUELMA,H01LAL01,LANGUE FRANCAISE,11.02,11.00,11.02
