"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E24,UNIV KHENCHELA,I17LAL01,SCIENCES HUMAINES,10.0,10.10,nan
E24,UNIV KHENCHELA,I19LAL01,SCIENCES SOCIALES,10.0,10.03,nan
E24,UNIV KHENCHELA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.02,10.00,nan
Z13,"CENTRE DE FORMATION CONTINUE SOUKAHRAS",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.0,--,10.38
Z13,"CENTRE DE FORMATION CONTINUE SOUKAHRAS",G02FCL01,DROIT (FORMATION CONTINUE),10.27,12.03,--
Z13,"CENTRE DE FORMATION CONTINUE SOUKAHRAS",I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.03,13.23,nan
E26,UNIV SOUK AHRAS,A00LAL01,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
E26,UNIV SOUK AHRAS,A05TCL01,GENIE CIVIL,10.57,nan,nan
E26,UNIV SOUK AHRAS,A08TCL01,GENIE DES PROCEDES,10.32,nan,nan
E26,UNIV SOUK AHRAS,A16TCL01,ELECTROTECHNIQUE,10.2,nan,nan
E26,UNIV SOUK AHRAS,A19TCL01,GENIE MECANIQUE,10.08,nan,nan
E26,UNIV SOUK AHRAS,B00LAL01,SCIENCES DE LA MATIERE,10.1,nan,nan
E26,UNIV SOUK AHRAS,C01LAL01,INFORMATIQUE,10.57,10.00,nan
E26,UNIV SOUK AHRAS,C02LAL01,MATHEMATIQUES,10.23,10.17,nan
E26,UNIV SOUK AHRAS,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.05,11.68,nan
E26,UNIV SOUK AHRAS,D03TCL01,SCIENCES AGRONOMIQUES,10.33,10.22,nan
E26,UNIV SOUK AHRAS,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.01,10.05,10.02
E26,UNIV SOUK AHRAS,G02LAL01,DROIT,10.0,10.21,10.97
E26,UNIV SOUK AHRAS,H01LAL01,LANGUE FRANCAISE,11.01,11.24,11.07
E26,UNIV SOUK AHRAS,H06LAL01,LANGUE ANGLAISE,11.51,12.33,13.09
E26,UNIV SOUK AHRAS,I17LAL01,SCIENCES HUMAINES,10.02,10.02,nan
