"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C21,UNIV. DJELFA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.00,10.23,11.27
C21,UNIV. DJELFA,G01LAL03,SCIENCES POLITIQUES,10.00,10.0,10.03
C21,UNIV. DJELFA,G02LAL01,DROIT,10.39,11.13,12.02
C21,UNIV. DJELFA,H01LAL01,LANGUE FRANCAISE,11.63,12.41,13.28
C21,UNIV. DJELFA,H06LAL01,LANGUE ANGLAISE,13.21,14.07,15.07
C21,UNIV. DJELFA,I17LAL01,SCIENCES HUMAINES,10.00,10.34,nan
C21,UNIV. DJELFA,I19LAL01,SCIENCES SOCIALES,10.66,11.46,nan
C21,UNIV. DJELFA,J00LAL01,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",10.00,nan,nan
C21,UNIV. DJELFA,K00LAL01,ARTS,--,10.12,nan
C21,UNIV. DJELFA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.00,10.18,nan
C21,UNIV. DJELFA,P04VAL01,SCIENCES VETERINAIRES,12.01,12.68,nan
Z09,CENTRE DE FORMATION CONTINUE JIJEL,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.31,10.31,10.01
Z09,CENTRE DE FORMATION CONTINUE JIJEL,G02FCL01,DROIT (FORMATION CONTINUE),10.65,10.33,--
Z09,CENTRE DE FORMATION CONTINUE JIJEL,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.37,10.39,10.16
E11,UNIV. JIJEL,A00LAL02,SCIENCES ET TECHNOLOGIES,10.00,nan,nan
E11,UNIV. JIJEL,A05TCL01,GENIE CIVIL,10.14,nan,nan
E11,UNIV. JIJEL,A08TCL01,GENIE DES PROCEDES,10.17,nan,nan
E11,UNIV. JIJEL,A16TCL01,ELECTROTECHNIQUE,10.38,nan,nan
E11,UNIV. JIJEL,A19TCL01,GENIE MECANIQUE,10.82,nan,nan
E11,UNIV. JIJEL,B00LAL02,SCIENCES DE LA MATIERE,10.00,nan,nan
E11,UNIV. JIJEL,C01LAL01,INFORMATIQUE,11.47,11.78,nan
E11,UNIV. JIJEL,C02LAL01,MATHEMATIQUES,10.13,10.11,nan
E11,UNIV. JIJEL,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.00,13.58,nan
