"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
Z19,"CENTRE DE FORMATION CONTINUETISSEMSILT",I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.09,11.42,nan
U21,UNIV. TISSEMSILT,A00LAL02,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U21,UNIV. TISSEMSILT,A05TCL01,GENIE CIVIL,10.18,nan,nan
U21,UNIV. TISSEMSILT,A19TCL01,GENIE MECANIQUE,11.28,nan,nan
U21,UNIV. TISSEMSILT,B00LAL01,SCIENCES DE LA MATIERE,10.12,nan,nan
U21,UNIV. TISSEMSILT,C01LAL01,INFORMATIQUE,12.09,12.15,nan
U21,UNIV. TISSEMSILT,C02LAL01,MATHEMATIQUES,11.36,10.53,nan
U21,UNIV. TISSEMSILT,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,10.05,10.03,nan
U21,UNIV. TISSEMSILT,D03TCL01,SCIENCES AGRONOMIQUES,10.21,10.56,nan
U21,UNIV. TISSEMSILT,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.02,10.0
U21,UNIV. TISSEMSILT,G02LAL01,DROIT,10.0,10.11,10.6
U21,UNIV. TISSEMSILT,H01LAL01,LANGUE FRANCAISE,11.09,11.6,11.21
U21,UNIV. TISSEMSILT,H06LAL01,LANGUE ANGLAISE,11.0,11.54,12.28
U21,UNIV. TISSEMSILT,I17LAL01,SCIENCES HUMAINES,10.0,10.48,nan
U21,UNIV. TISSEMSILT,I19LAL01,SCIENCES SOCIALES,10.28,11.06,nan
U21,UNIV. TISSEMSILT,J00LAL02,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",11.6,nan,nan
U21,UNIV. TISSEMSILT,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.08,nan
Z11,CENTRE DE FORMATION CONTINUE ELOUED,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.03,10.26,11.48
Z11,CENTRE DE FORMATION CONTINUE ELOUED,G02FCL01,DROIT (FORMATION CONTINUE),10.04,10.19,11.2
Z11,CENTRE DE FORMATION CONTINUE ELOUED,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.17,10.2,10.0
