"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E34,UNIV. CONSTANTINE 3,N02LAN01,MANAGEMENT DES PROJETS DE CONSTRUCTION,12.19,nan,nan
E34,UNIV. CONSTANTINE 3,N04LAL01,URBANISME,12.48,nan,nan
E34,UNIV. CONSTANTINE 3,N05IAL02,ARCHITECTURE,13.38,nan,nan
E34,UNIV. CONSTANTINE 3,PF0LAN01,MEDECINE + SCIENCES ECONOMIQUES,18.0,--,nan
E53,UNIV. CONSTANTINE 3 (GENIE DES PROCEDES),A00LAL02,SCIENCES ET TECHNOLOGIES,11.45,nan,nan
E18,UNIV. SCI ISLAMIQUES EMIR (E.A.K),F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.21,11.17,12.27
E18,UNIV. SCI ISLAMIQUES EMIR (E.A.K),H08LAL01,LANGUE TURQUE,12.29,13.15,nan
E18,UNIV. SCI ISLAMIQUES EMIR (E.A.K),I17LAL03,SCIENCES HUMAINES,10.0,10.00,nan
E18,UNIV. SCI ISLAMIQUES EMIR (E.A.K),I20LAN01,SCIENCES ISLAMIQUES,12.7,13.33,nan
E18,UNIV. SCI ISLAMIQUES EMIR (E.A.K),L00LAL02,LANGUE ET LITTERATURE ARABES,10.05,10.73,nan
Z37,CENTRE DE FORMATION CONTINUE MEDEA,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.0,10.23,10.0
Z37,CENTRE DE FORMATION CONTINUE MEDEA,G02FCL01,DROIT (FORMATION CONTINUE),10.0,10.00,10.45
Z37,CENTRE DE FORMATION CONTINUE MEDEA,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.09,10.08,nan
C17,UNIV. MEDEA,A00LAL01,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
C17,UNIV. MEDEA,A05TCL01,GENIE CIVIL,11.07,nan,nan
C17,UNIV. MEDEA,A08IAN01,GENIE DES PROCEDES,12.0,nan,nan
C17,UNIV. MEDEA,A08TCL01,GENIE DES PROCEDES,10.22,nan,nan
C17,UNIV. MEDEA,A16TCL01,ELECTROTECHNIQUE,10.86,nan,nan
C17,UNIV. MEDEA,A19TCL01,GENIE MECANIQUE,10.5,nan,nan
C17,UNIV. MEDEA,B00LAL01,SCIENCES DE LA MATIERE,10.0,nan,nan
C17,UNIV. MEDEA,C01LAL02,INFORMATIQUE,12.85,13.48,nan
C17,UNIV. MEDEA,C02LAL02,MATHEMATIQUES,10.41,10.01,nan
