"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E12,UNIV. TEBESSA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.01,10.02,10.02
E12,UNIV. TEBESSA,F04EAN03,SCIENCES ECONOMIQUES (A DISTANCE),10.0,10.43,10.71
E12,UNIV. TEBESSA,G01LAL01,SCIENCES POLITIQUES,10.01,11.45,13.4
E12,UNIV. TEBESSA,G02LAL01,DROIT,10.0,10.0,10.0
E12,UNIV. TEBESSA,H01LAL01,LANGUE FRANCAISE,11.04,11.02,11.04
E12,UNIV. TEBESSA,H06LAL01,LANGUE ANGLAISE,11.91,12.72,13.59
E12,UNIV. TEBESSA,I17LAL01,SCIENCES HUMAINES,10.0,10.07,nan
E12,UNIV. TEBESSA,I19LAL01,SCIENCES SOCIALES,10.0,10.0,nan
E12,UNIV. TEBESSA,I20LAL02,SCIENCES ISLAMIQUES,10.07,10.78,nan
E12,UNIV. TEBESSA,J00LAL01,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",10.0,nan,nan
E12,UNIV. TEBESSA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.02,10.01,nan
E12,UNIV. TEBESSA,N02FPN05,"MANAGEMENT DES PROJETS DE CONSTRUCTION(FORMATIONS PROFESSIONNALISANTES)",10.0,nan,nan
E12,UNIV. TEBESSA,N05IAL02,ARCHITECTURE,11.05,nan,nan
U47,C. UNIV MAGHNIA,A00LAL04,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U47,C. UNIV MAGHNIA,A05TCL01,GENIE CIVIL,10.35,nan,nan
U47,C. UNIV MAGHNIA,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.02,10.0,10.11
U47,C. UNIV MAGHNIA,G02LAL03,DROIT,10.0,10.11,10.45
U47,C. UNIV MAGHNIA,H06LAL03,LANGUE ANGLAISE,11.57,12.38,13.19
U47,C. UNIV MAGHNIA,I19LAL02,SCIENCES SOCIALES,10.01,10.07,nan
U47,C. UNIV MAGHNIA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.0,10.06,nan
Z17,CENTRE DE FORMATION CONTINUE TLEMCEN,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.64,10.01,10.36
