"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PML01,"LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliersEL MENIAA",--,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PPL01,ARABE (P.E.P) -- pour bacheliers LAGHOUAT,13.05,13.07,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PPL01,ARABE (P.E.P) -- pour bacheliers TIARET,13.45,14.06,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PPL01,ARABE (P.E.P) -- pour bacheliers DJELFA,13.50,14.18,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PPL01,ARABE (P.E.P) -- pour bacheliers MEDEA,13.23,13.87,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersLAGHOUAT",14.31,15.19,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersTIARET",14.72,15.38,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersDJELFA",14.98,15.73,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersMEDEA",14.95,17.13,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersGHARDAIA",14.14,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersEL MENIAA",14.14,14.34,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers ADRAR",14.20,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BECHAR",--,14.16,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers EL BAYADH",14.71,15.39,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TINDOUF",--,14.01,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers NAAMA",14.92,--,nan
