"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U02,U.S.T.O. (ORAN),A16TCL01,ELECTROTECHNIQUE,10.9,nan,nan
U02,U.S.T.O. (ORAN),A19TCL01,GENIE MECANIQUE,11.69,nan,nan
U02,U.S.T.O. (ORAN),B00LAL01,SCIENCES DE LA MATIERE,10.0,nan,nan
U02,U.S.T.O. (ORAN),C01LAL01,INFORMATIQUE,12.35,12.95,nan
U02,U.S.T.O. (ORAN),C01TCL03,INFORMATIQUE,14.01,14.71,nan
U02,U.S.T.O. (ORAN),C02LAL01,MATHEMATIQUES,10.33,10.03,nan
U02,U.S.T.O. (ORAN),D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.95,13.7,nan
U02,U.S.T.O. (ORAN),J00LAL01,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",13.19,nan,nan
U02,U.S.T.O. (ORAN),N04LAL01,URBANISME,12.55,nan,nan
U02,U.S.T.O. (ORAN),N05IAL01,ARCHITECTURE,13.91,nan,nan
U30,UNIV. ORAN 1,A00LAL02,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U30,UNIV. ORAN 1,A08TCL01,GENIE DES PROCEDES,10.31,nan,nan
U30,UNIV. ORAN 1,A22IAN01,GENIE BIOMEDICALE,14.69,nan,nan
U30,UNIV. ORAN 1,B00LAL02,SCIENCES DE LA MATIERE,10.0,nan,nan
U30,UNIV. ORAN 1,C01LAL02,INFORMATIQUE,10.45,10.93,nan
U30,UNIV. ORAN 1,C01TCL02,INFORMATIQUE,11.04,12.0,nan
U30,UNIV. ORAN 1,C02LAL02,MATHEMATIQUES,11.72,10.13,nan
U30,UNIV. ORAN 1,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,10.0,10.35,nan
U30,UNIV. ORAN 1,D03FPN02,"SCIENCES AGRONOMIQUES (FORMATIONSPROFESSIONNALISANTES)",12.98,nan,nan
U30,UNIV. ORAN 1,D03TCL01,SCIENCES AGRONOMIQUES,10.09,10.25,nan
U30,UNIV. ORAN 1,G02LAL02,DROIT,10.0,10.66,11.44
U30,UNIV. ORAN 1,H03IAL02,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.02,nan,nan
