"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E15,UNIV. GUELMA,H03IAL21,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.46,nan,nan
E15,UNIV. GUELMA,H06LAL01,LANGUE ANGLAISE,11.95,12.75,13.65
E15,UNIV. GUELMA,I17LAL01,SCIENCES HUMAINES,10.01,10.11,nan
E15,UNIV. GUELMA,I19LAL01,SCIENCES SOCIALES,10.0,10.0,nan
E15,UNIV. GUELMA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.08,10.11,nan
E15,UNIV. GUELMA,N02FPN02,"MANAGEMENT DES PROJETS DE CONSTRUCTION(FORMATIONS PROFESSIONNALISANTES)",10.89,nan,nan
E15,UNIV. GUELMA,N05IAL01,ARCHITECTURE,11.0,nan,nan
E15,UNIV. GUELMA,P04VAL01,SCIENCES VETERINAIRES,11.51,12.12,nan
Z38,"CENTRE DE FORMATION CONTINUECONSTANTINE",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.03,10.09,10.02
Z38,"CENTRE DE FORMATION CONTINUECONSTANTINE",G02FCL01,DROIT (FORMATION CONTINUE),10.18,10.12,--
Z38,"CENTRE DE FORMATION CONTINUECONSTANTINE",H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.02,10.13,10.75
Z38,"CENTRE DE FORMATION CONTINUECONSTANTINE",I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.0,10.01,nan
P06,"ECOLE NATIONALE SUPERIEURE DEBIOTECHNOLOGIE DE CONSTANTINE",D00CAN10,"FB SP ECOLE NATIONALE SUPERIEURE DEBIOTECHNOLOGIE DE CONSTANTINE",15.32,16.17,nan
E37,"ECOLE NATIONALE SUPERIEUREPOLYTECHNIQUE DE CONSTANTINE",A00CAN07,"FB ST ECOLE NATIONALE SUPERIEURE POLYTECHNIQUEDE CONSTANTINE",16.01,nan,nan
P22,"ECOLE SUPERIEURE DE COMPTABILITE ET DEFINANCE DE CONSTANTINE",F00CAN02,"FB SECSG ECOLE SUPERIEURE DE COMPTABILITE ET DEFINANCE DE CONSTANTINE",14.79,nan,nan
E47,INSTITUT VETERINAIRE UNIV.CONSTANTINE 1,P04VAN02,SCIENCES VETERINAIRES,14.29,15.01,nan
E01,UNIV. CONSTANTINE 1,A00LAL03,SCIENCES ET TECHNOLOGIES,10.43,nan,nan
