"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U08,UNIV. MOSTAGANEM,A00LAL01,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U08,UNIV. MOSTAGANEM,A05TCL01,GENIE CIVIL,10.5,nan,nan
U08,UNIV. MOSTAGANEM,A08TCL01,GENIE DES PROCEDES,11.79,nan,nan
U08,UNIV. MOSTAGANEM,A16TCL01,ELECTROTECHNIQUE,10.56,nan,nan
U08,UNIV. MOSTAGANEM,A19TCL01,GENIE MECANIQUE,11.28,nan,nan
U08,UNIV. MOSTAGANEM,B00LAL01,SCIENCES DE LA MATIERE,10.06,nan,nan
U08,UNIV. MOSTAGANEM,C01LAL01,INFORMATIQUE,12.93,13.51,nan
U08,UNIV. MOSTAGANEM,C01TCL03,INFORMATIQUE,13.97,14.67,nan
U08,UNIV. MOSTAGANEM,C02LAL01,MATHEMATIQUES,10.07,10.04,nan
U08,UNIV. MOSTAGANEM,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.17,10.94,nan
U08,UNIV. MOSTAGANEM,D03TCL01,SCIENCES AGRONOMIQUES,10.04,10.15,nan
U08,UNIV. MOSTAGANEM,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.8,11.88
U08,UNIV. MOSTAGANEM,F03FPN02,"SCIENCES COMMERCIALES (FORMATIONSPROFESSIONNALISANTES)",13.13,14.33,--
U08,UNIV. MOSTAGANEM,G01LAL03,SCIENCES POLITIQUES,10.0,10.43,12.18
U08,UNIV. MOSTAGANEM,G02LAL01,DROIT,10.43,11.27,12.53
U08,UNIV. MOSTAGANEM,H01LAL01,LANGUE FRANCAISE,11.41,12.28,13.05
U08,UNIV. MOSTAGANEM,H02LAL01,LANGUE ESPAGNOLE,12.48,13.36,14.36
U08,UNIV. MOSTAGANEM,H03IAL19,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.33,nan,nan
U08,UNIV. MOSTAGANEM,H06LAL02,LANGUE ANGLAISE,12.6,13.43,14.44
U08,UNIV. MOSTAGANEM,I17LAL01,SCIENCES HUMAINES,10.2,10.97,nan
U08,UNIV. MOSTAGANEM,I19LAL01,SCIENCES SOCIALES,10.72,11.49,nan
U08,UNIV. MOSTAGANEM,I20LAL02,SCIENCES ISLAMIQUES,10.67,11.4,nan
