"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersTIMIMOUN",14.71,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersBORDJ BADJI MOKHTAR",--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersBENI ABBES",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers CHLEF",15.19,15.89,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BEJAIA",14.42,14.03,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BLIDA",14.38,15.13,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BOUIRA",14.90,15.57,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TAMANRASSET",--,14.43,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TIZI-OUZOU",14.17,14.14,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers ALGER",14.41,15.05,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers ILLIZI",--,--,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BOUMERDES",14.47,15.20,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TISSEMSILT",14.71,15.45,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TIPAZA",14.52,15.29,nan
