"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers MASCARA,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers OUARGLA,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ORAN,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers EL BAYADH,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ILLIZI,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers B.B.ARRERIDJ,15.67,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers BOUMERDES,14.41,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers ELTARF,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TINDOUF,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TISSEMSILT,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers EL OUED,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers KHENCHLA,14.83,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers SOUK-AHRAS,--,nan,nan
C26,"ECOLE NORMALE SUPERIEURE DEBOUZAREAH (E.N.S)",M00PPN01,LANGUE AMAZIGHE (P.E.P) -- pour bacheliers TIPAZA,--,nan,nan
