"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C31,UNIV. TAMANGHASSET,I17LAL01,SCIENCES HUMAINES,10.0,--,nan
C31,UNIV. TAMANGHASSET,I19LAL01,SCIENCES SOCIALES,10.02,--,nan
C31,UNIV. TAMANGHASSET,J00LAL02,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",10.08,nan,nan
C31,UNIV. TAMANGHASSET,L00LAL01,LANGUE ET LITTERATURE ARABES,10.01,--,nan
C31,UNIV. TAMANGHASSET,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.0,12.21,nan
C31,UNIV. TAMANGHASSET,P04VAL01,SCIENCES VETERINAIRES,10.84,--,nan
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.03,10.07,10.67
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,G02FCL01,DROIT (FORMATION CONTINUE),10.02,10.10,13.3
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.15,10.33,10.2
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.2,--,nan
E12,UNIV. TEBESSA,A00LAL01,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
E12,UNIV. TEBESSA,A01LAN01,GENIE MINIER,11.06,nan,nan
E12,UNIV. TEBESSA,A05TCL01,GENIE CIVIL,10.33,nan,nan
E12,UNIV. TEBESSA,A16TCL01,ELECTROTECHNIQUE,11.13,nan,nan
E12,UNIV. TEBESSA,A19TCL01,GENIE MECANIQUE,10.27,nan,nan
E12,UNIV. TEBESSA,B00LAL01,SCIENCES DE LA MATIERE,10.16,nan,nan
E12,UNIV. TEBESSA,C01LAL01,INFORMATIQUE,10.53,10.96,nan
E12,UNIV. TEBESSA,C02LAL01,MATHEMATIQUES,10.12,10.00,nan
E12,UNIV. TEBESSA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.02,10.83,nan
E12,UNIV. TEBESSA,D03TCL01,SCIENCES AGRONOMIQUES,10.72,10.08,nan
E12,UNIV. TEBESSA,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,11.1,13.31,nan
E12,UNIV. TEBESSA,E03LAL01,GEOLOGIE,11.05,10.09,nan
