"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U13,UNIV. MASCARA,A00LAL01,SCIENCES ET TECHNOLOGIES,10.34,nan,nan
U13,UNIV. MASCARA,A00TCL03,SCIENCES ET TECHNOLOGIES,11.54,nan,nan
U13,UNIV. MASCARA,A05TCL01,GENIE CIVIL,11.20,nan,nan
U13,UNIV. MASCARA,A08TCL01,GENIE DES PROCEDES,10.60,nan,nan
U13,UNIV. MASCARA,A16TCL01,ELECTROTECHNIQUE,10.32,nan,nan
U13,UNIV. MASCARA,A19TCL01,GENIE MECANIQUE,10.76,nan,nan
U13,UNIV. MASCARA,B00LAL03,SCIENCES DE LA MATIERE,10.00,nan,nan
U13,UNIV. MASCARA,C01LAL01,INFORMATIQUE,11.87,11.84,nan
U13,UNIV. MASCARA,C01TCL03,INFORMATIQUE,12.94,13.58,nan
U13,UNIV. MASCARA,C02LAL01,MATHEMATIQUES,10.05,10.0,nan
U13,UNIV. MASCARA,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,10.97,12.16,nan
U13,UNIV. MASCARA,D03TCL01,SCIENCES AGRONOMIQUES,10.23,10.01,nan
U13,UNIV. MASCARA,E03LAL01,GEOLOGIE,10.03,10.18,nan
U13,UNIV. MASCARA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.00,10.92,12.03
U13,UNIV. MASCARA,G01LAL02,SCIENCES POLITIQUES,10.00,10.7,13.68
U13,UNIV. MASCARA,G02LAL01,DROIT,10.58,11.27,13.37
U13,UNIV. MASCARA,H01LAL01,LANGUE FRANCAISE,11.00,11.03,11.0
U13,UNIV. MASCARA,H03IAL15,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.02,nan,nan
U13,UNIV. MASCARA,H06LAL01,LANGUE ANGLAISE,11.88,12.69,13.55
U13,UNIV. MASCARA,I17LAL01,SCIENCES HUMAINES,10.00,10.0,nan
U13,UNIV. MASCARA,I19LAL01,SCIENCES SOCIALES,10.27,11.05,nan
U13,UNIV. MASCARA,K00LAL01,ARTS,--,10.0,nan
U13,UNIV. MASCARA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.64,11.45,nan
