"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E23,UNIV BORDJ BOU ARRERIDJ,I20LAL02,SCIENCES ISLAMIQUES,12.38,13.25,nan
E23,UNIV BORDJ BOU ARRERIDJ,L00LAL02,LANGUE ET LITTERATURE ARABES,10.18,10.93,nan
Z40,"CENTRE DE FORMATION CONTINUEBOUMERDES",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.08,10.09,10.07
Z40,"CENTRE DE FORMATION CONTINUEBOUMERDES",G02FCL01,DROIT (FORMATION CONTINUE),10.07,10.0,--
C27,UNIV. BOUMERDES,A00LAL04,SCIENCES ET TECHNOLOGIES,11.03,nan,nan
C27,UNIV. BOUMERDES,A00TCL02,SCIENCES ET TECHNOLOGIES,12.3,nan,nan
C27,UNIV. BOUMERDES,A02IAN01,AUTOMATIQUE,14.83,nan,nan
C27,UNIV. BOUMERDES,A03FPN01,"HYDROCARBURES (TECHNOLOGIES DE TRAITEMENT DUPETROLE ET DU GAZ) (FORMATIONSPROFESSIONNALISANTES)",16.37,nan,nan
C27,UNIV. BOUMERDES,A03LAN01,HYDROCARBURES,15.45,nan,nan
C27,UNIV. BOUMERDES,A05TCL01,GENIE CIVIL,13.4,nan,nan
C27,UNIV. BOUMERDES,A07IAN02,ELECTROMECANIQUE,14.51,nan,nan
C27,UNIV. BOUMERDES,A08TCL01,GENIE DES PROCEDES,11.79,nan,nan
C27,UNIV. BOUMERDES,A16TCL01,ELECTROTECHNIQUE,12.89,nan,nan
C27,UNIV. BOUMERDES,A17LAN01,ELECTRONIQUE (ENSEIGNEMENT EN LANGUE ANGLAISE),16.54,nan,nan
C27,UNIV. BOUMERDES,A19LAN01,"GENIE MECANIQUE (INGENIERIE DE CONSTRUCTIONAUTOMOBILE)",14.45,nan,nan
C27,UNIV. BOUMERDES,A19TCL01,GENIE MECANIQUE,11.18,nan,nan
C27,UNIV. BOUMERDES,B00LAL03,SCIENCES DE LA MATIERE,10.0,nan,nan
C27,UNIV. BOUMERDES,C01FPN01,INFORMATIQUE (FORMATIONS PROFESSIONNALISANTES),14.88,15.64,nan
C27,UNIV. BOUMERDES,C01LAL03,INFORMATIQUE,13.53,14.19,nan
C27,UNIV. BOUMERDES,C01TCL02,INFORMATIQUE,14.31,15.03,nan
C27,UNIV. BOUMERDES,C02LAL03,MATHEMATIQUES,10.14,10.01,nan
