"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
Z42,"CENTRE DE FORMATION CONTINUELAGHOUAT",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.65,10.12,10.00
Z42,"CENTRE DE FORMATION CONTINUELAGHOUAT",G02FCL01,DROIT (FORMATION CONTINUE),10.0,10.02,--
Z42,"CENTRE DE FORMATION CONTINUELAGHOUAT",H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.12,10.07,10.06
Z42,"CENTRE DE FORMATION CONTINUELAGHOUAT",I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.0,10.03,nan
C18,UNIV. LAGHOUAT,A00LAL01,SCIENCES ET TECHNOLOGIES,10.18,nan,nan
C18,UNIV. LAGHOUAT,A00TCL02,SCIENCES ET TECHNOLOGIES,11.0,nan,nan
C18,UNIV. LAGHOUAT,A05IAN01,"GENIE CIVIL (CONSTRUCTIONS CIVILS ETENVIRONNEMENT)",11.03,nan,nan
C18,UNIV. LAGHOUAT,A05IAN02,GENIE CIVIL (VOIRIE ET RESEAUX DIVERS),11.06,nan,nan
C18,UNIV. LAGHOUAT,A05TCL01,GENIE CIVIL,10.17,nan,nan
C18,UNIV. LAGHOUAT,A08TCL01,GENIE DES PROCEDES,10.16,nan,nan
C18,UNIV. LAGHOUAT,A09IAN04,ELECTROTECHNIQUE,12.09,nan,nan
C18,UNIV. LAGHOUAT,A15IAN01,TRAVAUX PUBLICS,11.58,nan,nan
C18,UNIV. LAGHOUAT,A16TCL01,ELECTROTECHNIQUE,10.21,nan,nan
C18,UNIV. LAGHOUAT,A19TCL01,GENIE MECANIQUE,10.6,nan,nan
C18,UNIV. LAGHOUAT,B00LAL01,SCIENCES DE LA MATIERE,10.0,nan,nan
C18,UNIV. LAGHOUAT,C01LAL03,INFORMATIQUE,10.91,11.26,nan
C18,UNIV. LAGHOUAT,C01TCL02,INFORMATIQUE,12.51,12.87,nan
C18,UNIV. LAGHOUAT,C02LAL03,MATHEMATIQUES,10.09,10.0,nan
C18,UNIV. LAGHOUAT,CF0LAN01,"MATHEMATIQUES APPLIQUEES + SCIENCESECONOMIQUES",10.41,10.22,nan
C18,UNIV. LAGHOUAT,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.0,10.07,nan
