"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U12,UNIV. ADRAR,H01LAL01,LANGUE FRANCAISE,11.09,11.38,11.09
U12,UNIV. ADRAR,H06LAL01,LANGUE ANGLAISE,11.0,11.18,11.02
U12,UNIV. ADRAR,I17LAL02,SCIENCES HUMAINES,10.5,11.45,nan
U12,UNIV. ADRAR,I19LAL01,SCIENCES SOCIALES,11.35,12.78,nan
U12,UNIV. ADRAR,I20LAL01,SCIENCES ISLAMIQUES,10.2,10.90,nan
U12,UNIV. ADRAR,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.16,nan
U12,UNIV. ADRAR,N05IAL02,ARCHITECTURE,11.06,nan,nan
Z46,CENTRE DE FORMATION CONTINUE CHLEF,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.0,10.00,10.05
Z46,CENTRE DE FORMATION CONTINUE CHLEF,G02FCL01,DROIT (FORMATION CONTINUE),10.02,10.14,11.33
Z46,CENTRE DE FORMATION CONTINUE CHLEF,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.04,10.36,nan
C16,UNIV. CHLEF,A00LAL04,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
C16,UNIV. CHLEF,A05TCL01,GENIE CIVIL,10.14,nan,nan
C16,UNIV. CHLEF,A08TCL01,GENIE DES PROCEDES,10.08,nan,nan
C16,UNIV. CHLEF,A16TCL01,ELECTROTECHNIQUE,10.49,nan,nan
C16,UNIV. CHLEF,A19TCL01,GENIE MECANIQUE,10.55,nan,nan
C16,UNIV. CHLEF,B00LAL03,SCIENCES DE LA MATIERE,10.0,nan,nan
C16,UNIV. CHLEF,C01LAL03,INFORMATIQUE,12.93,13.46,nan
C16,UNIV. CHLEF,C02LAL03,MATHEMATIQUES,10.39,10.05,nan
C16,UNIV. CHLEF,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,11.9,--,nan
C16,UNIV. CHLEF,D03TCL01,SCIENCES AGRONOMIQUES,10.55,10.28,nan
C16,UNIV. CHLEF,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.5,10.58,nan
C16,UNIV. CHLEF,E03LAL02,GEOLOGIE,10.24,10.28,nan
