"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C14,UNIV. TIZI OUZOU,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.15,11.17
C14,UNIV. TIZI OUZOU,F02LAN01,SCIENCES FINANCIERES ET COMPTABILITE,13.27,14.71,--
C14,UNIV. TIZI OUZOU,G01LAL02,SCIENCES POLITIQUES,11.62,12.62,14.72
C14,UNIV. TIZI OUZOU,G02LAL02,DROIT,10.0,10.03,10.05
C14,UNIV. TIZI OUZOU,H01LAL03,LANGUE FRANCAISE,12.59,13.44,14.55
C14,UNIV. TIZI OUZOU,H03IAL10,"TRADUCTION/INTERPRETARIATARABE/FRANCAIS/ANGLAIS",14.33,nan,nan
C14,UNIV. TIZI OUZOU,H03IAN12,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,AMAZIGH)",13.0,nan,nan
C14,UNIV. TIZI OUZOU,H06LAL02,LANGUE ANGLAISE,13.25,14.14,15.14
C14,UNIV. TIZI OUZOU,I17LAL02,SCIENCES HUMAINES,10.0,10.0,nan
C14,UNIV. TIZI OUZOU,I19LAL03,SCIENCES SOCIALES,10.07,10.79,nan
C14,UNIV. TIZI OUZOU,L00LAL02,LANGUE ET LITTERATURE ARABES,10.0,10.01,nan
C14,UNIV. TIZI OUZOU,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.0,10.26,nan
C14,UNIV. TIZI OUZOU,N05IAL02,ARCHITECTURE,14.65,nan,nan
Z34,CENTRE DE FORMATION CONTINUE ALGER,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.04,10.0,10.00
Z34,CENTRE DE FORMATION CONTINUE ALGER,G02FCL01,DROIT (FORMATION CONTINUE),10.0,10.0,10.11
Z34,CENTRE DE FORMATION CONTINUE ALGER,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.0,10.0,10.00
Z34,CENTRE DE FORMATION CONTINUE ALGER,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.0,10.01,nan
C05,ECOLE NATIONALE POLYTECHNIQUE D ALGER,A00CAN04,FB ST ECOLE NATIONALE POLYTECHNIQUE D ALGER,17.58,nan,nan
C11,"ECOLE NATIONALE SUP. DES SCI. DE LA MERET DE L AMENAGEMENT DU LITTORAL ALGER",D00CAN11,"FB SP ECOLE NATIONALE SUPERIEURE DES SCIENCES DELA MER ET DE L AMENAGEMENT DU LITTORAL D ALGER",14.59,15.45,nan
