"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
Z33,"CENTRE DE FORMATION CONTINUE AINTEMOUCHENT",G02FCL01,DROIT (FORMATION CONTINUE),10.04,--,--
Z33,"CENTRE DE FORMATION CONTINUE AINTEMOUCHENT",H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.04,10.76,10.08
Z33,"CENTRE DE FORMATION CONTINUE AINTEMOUCHENT",I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.0,10.50,nan
U22,UNIV. AIN TEMOUCHENT,A00LAL02,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U22,UNIV. AIN TEMOUCHENT,A05TCL01,GENIE CIVIL,10.94,nan,nan
U22,UNIV. AIN TEMOUCHENT,A08TCL01,GENIE DES PROCEDES,10.3,nan,nan
U22,UNIV. AIN TEMOUCHENT,A16TCL01,ELECTROTECHNIQUE,10.97,nan,nan
U22,UNIV. AIN TEMOUCHENT,A19TCL01,GENIE MECANIQUE,10.47,nan,nan
U22,UNIV. AIN TEMOUCHENT,B00LAL01,SCIENCES DE LA MATIERE,10.06,nan,nan
U22,UNIV. AIN TEMOUCHENT,C01LAL02,INFORMATIQUE,10.49,11.01,nan
U22,UNIV. AIN TEMOUCHENT,C02LAL02,MATHEMATIQUES,10.72,10.45,nan
U22,UNIV. AIN TEMOUCHENT,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,11.02,11.89,nan
U22,UNIV. AIN TEMOUCHENT,D03TCL01,SCIENCES AGRONOMIQUES,10.83,--,nan
U22,UNIV. AIN TEMOUCHENT,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.30,11.38
U22,UNIV. AIN TEMOUCHENT,G02LAL02,DROIT,10.14,10.90,11.56
U22,UNIV. AIN TEMOUCHENT,H01LAL03,LANGUE FRANCAISE,11.01,11.05,11.06
U22,UNIV. AIN TEMOUCHENT,H02LAL01,LANGUE ESPAGNOLE,10.02,10.22,10.42
U22,UNIV. AIN TEMOUCHENT,H06LAL02,LANGUE ANGLAISE,11.62,12.38,13.27
U22,UNIV. AIN TEMOUCHENT,I17LAL02,SCIENCES HUMAINES,10.0,10.00,nan
U22,UNIV. AIN TEMOUCHENT,I19LAL02,SCIENCES SOCIALES,10.01,10.71,nan
U22,UNIV. AIN TEMOUCHENT,L00LAL03,LANGUE ET LITTERATURE ARABES,10.0,10.45,nan
