"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BEJAIA,14.70,15.10,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers BISKRA,14.79,15.62,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TIARET,15.80,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers DJELFA,16.46,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MEDEA,15.18,15.94,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers MSILA,17.61,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers OUARGLA,13.29,13.85,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TISSEMSILT,16.09,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL OUED,15.30,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers GHARDAIA,15.49,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers OULED DJELLAL,14.83,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers TOUGGOURT,15.78,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL MGHAIER,13.83,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C01PSL01,INFORMATIQUE (P.E.S) -- pour bacheliers EL MENIAA,15.06,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers LAGHOUAT,14.11,14.80,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers TIARET,14.66,15.35,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers DJELFA,14.47,15.24,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers MEDEA,14.71,15.45,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers LAGHOUAT,14.68,15.52,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers TIARET,15.39,16.14,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers DJELFA,15.56,17.63,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers MEDEA,15.37,16.18,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers GHARDAIA,15.62,16.37,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers EL MENIAA,--,16.05,nan
