"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers NAAMA,14.41,14.17,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers TIMIMOUN,--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,"LANGUE ANGLAISE (P.E.M) -- pour bacheliers BORDJ BADJIMOKHTAR",--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BENI ABBES,14.34,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers ADRAR,13.39,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BECHAR,13.48,14.24,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL BAYADH,15.33,15.11,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TINDOUF,13.88,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers NAAMA,14.79,15.60,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TIMIMOUN,--,14.02,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,"LANGUE ANGLAISE (P.E.P) -- pour bacheliers BORDJ BADJIMOKHTAR",--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BENI ABBES,13.49,14.10,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers ADRAR,15.15,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BECHAR,16.44,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL BAYADH,15.09,16.02,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TINDOUF,15.38,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers NAAMA,14.41,15.17,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TIMIMOUN,--,15.08,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,"LANGUE ANGLAISE (P.E.S) -- pour bacheliers BORDJ BADJIMOKHTAR",--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BENI ABBES,14.71,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ADRAR,--,--,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BECHAR,14.20,14.35,nan
