"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U46,"UNIV. TIARET (+ A.SOUGHEUR+A. KSARCHELLALA)",G02LAL01,DROIT,10.04,10.72,11.61
U14,UNIV. TIARET (+A. KSAR CHELLALA),D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.02,10.01,nan
U14,UNIV. TIARET (+A. KSAR CHELLALA),E03LAL01,GEOLOGIE,10.24,10.1,nan
U14,UNIV. TIARET (+A. KSAR CHELLALA),F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.0,10.91
U14,UNIV. TIARET (+A. KSAR CHELLALA),I17LAL01,SCIENCES HUMAINES,10.0,10.06,nan
U14,UNIV. TIARET (+A. KSAR CHELLALA),I19LAL01,SCIENCES SOCIALES,10.38,11.12,nan
U14,UNIV. TIARET (+A. KSAR CHELLALA),L00LAL01,LANGUE ET LITTERATURE ARABES,10.05,10.79,nan
Z39,"CENTRE DE FORMATION CONTINUE TIZIOUZOU",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.22,10.0,10.95
Z39,"CENTRE DE FORMATION CONTINUE TIZIOUZOU",G02FCL01,DROIT (FORMATION CONTINUE),10.0,10.02,--
C14,UNIV. TIZI OUZOU,A00LAL04,SCIENCES ET TECHNOLOGIES,10.41,nan,nan
C14,UNIV. TIZI OUZOU,A00TCL02,SCIENCES ET TECHNOLOGIES,13.14,nan,nan
C14,UNIV. TIZI OUZOU,A05TCL01,GENIE CIVIL,11.77,nan,nan
C14,UNIV. TIZI OUZOU,A16TCL01,ELECTROTECHNIQUE,10.09,nan,nan
C14,UNIV. TIZI OUZOU,A19TCL01,GENIE MECANIQUE,10.11,nan,nan
C14,UNIV. TIZI OUZOU,B00LAL03,SCIENCES DE LA MATIERE,10.0,nan,nan
C14,UNIV. TIZI OUZOU,C01LAL03,INFORMATIQUE,13.68,14.37,nan
C14,UNIV. TIZI OUZOU,C01TCL02,INFORMATIQUE,15.35,16.12,nan
C14,UNIV. TIZI OUZOU,C02LAL03,MATHEMATIQUES,10.7,11.33,nan
C14,UNIV. TIZI OUZOU,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.01,10.0,nan
C14,UNIV. TIZI OUZOU,D03TCL01,SCIENCES AGRONOMIQUES,10.01,10.86,nan
C14,UNIV. TIZI OUZOU,E03LAL01,GEOLOGIE,10.02,10.0,nan
