"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,"SCIENCES NATURELLES (P.E.M) -- pour bacheliersLAGHOUAT",15.12,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers TIARET,15.38,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers DJELFA,15.35,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers MEDEA,15.29,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,"SCIENCES NATURELLES (P.E.S) -- pour bacheliersLAGHOUAT",15.71,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers TIARET,15.90,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers DJELFA,15.68,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers MEDEA,16.07,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers GHARDAIA,15.51,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,D00PSL01,SCIENCES NATURELLES (P.E.S) -- pour bacheliers EL MENIAA,14.62,nan,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers LAGHOUAT,14.00,14.32,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers TIARET,14.01,14.51,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers DJELFA,14.11,14.41,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers MEDEA,14.11,14.80,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers LAGHOUAT,13.25,13.93,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers TIARET,13.83,14.72,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers DJELFA,13.70,14.38,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers GHARDAIA,13.12,13.14,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers EL MENIAA,--,--,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers LAGHOUAT,14.22,14.95,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TIARET,14.80,16.12,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers DJELFA,14.03,14.55,nan
C42,ECOLE NORMALE SUPERIEURE DE LAGHOUAT,H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers MEDEA,14.52,15.50,nan
