"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U48,UNIV. TLEMCEN I.S.T.A,N02TPN01,"METIERS DE LA VILLE  GEOMETRE TOPOGRAPHE(FORMATIONS PROFESSIONNALISANTES)",12.07,12.69,nan
Z18,CENTRE DE FORMATION CONTINUE TIARET,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.01,10.08,10.14
Z18,CENTRE DE FORMATION CONTINUE TIARET,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.06,10.09
Z18,CENTRE DE FORMATION CONTINUE TIARET,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.00,10.11,10.45
Z18,CENTRE DE FORMATION CONTINUE TIARET,I03FCL01,"SCIENCES HUMAINES ET SOCIALES SCIENCES DE LINFORMATION ET DE LA COMMUNICATION (FORMATIONCONTINUE)",10.00,10.26,nan
U41,INSTITUT VETERINAIRE UNIV. TIARET,P04VAN04,SCIENCES VETERINAIRES,13.14,14.21,nan
U10,UNIV. TIARET,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,nan,nan
U10,UNIV. TIARET,A00TCL03,SCIENCES ET TECHNOLOGIES,11.02,nan,nan
U10,UNIV. TIARET,A05TCL01,GENIE CIVIL,10.07,nan,nan
U10,UNIV. TIARET,A16TCL01,ELECTROTECHNIQUE,10.37,nan,nan
U10,UNIV. TIARET,A19TCL01,GENIE MECANIQUE,10.31,nan,nan
U10,UNIV. TIARET,C01LAL01,INFORMATIQUE,10.60,10.89,nan
U10,UNIV. TIARET,C02LAL01,MATHEMATIQUES,10.71,10.05,nan
U10,UNIV. TIARET,D03TCL01,SCIENCES AGRONOMIQUES,10.09,10.1,nan
U10,UNIV. TIARET,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.32,10.11,nan
U10,UNIV. TIARET,G01LAL03,SCIENCES POLITIQUES,10.00,10.09,10.0
U10,UNIV. TIARET,H01LAL01,LANGUE FRANCAISE,11.01,11.0,11.01
U10,UNIV. TIARET,H02LAL01,LANGUE ESPAGNOLE,10.80,11.57,12.36
U10,UNIV. TIARET,H04LAL01,LANGUE ALLEMANDE,11.58,12.44,13.4
U10,UNIV. TIARET,H06LAL01,LANGUE ANGLAISE,12.20,13.0,13.92
U10,UNIV. TIARET,K00LAL01,ARTS,--,10.04,nan
U32,UNIV. TIARET (+ A. SOUGHEUR),B00LAL01,SCIENCES DE LA MATIERE,10.08,nan,nan
