"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C32,UNIV. GHARDAIA,I19LAL02,SCIENCES SOCIALES,10.02,10.02,nan
C32,UNIV. GHARDAIA,I20LAL02,SCIENCES ISLAMIQUES,10.02,10.11,nan
C32,UNIV. GHARDAIA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.01,10.06,nan
Z26,CENTRE DE FORMATION CONTINUE RELIZANE,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.09,10.01,10.03
Z26,CENTRE DE FORMATION CONTINUE RELIZANE,G02FCL01,DROIT (FORMATION CONTINUE),10.48,10.21,11.22
Z26,CENTRE DE FORMATION CONTINUE RELIZANE,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.18,10.24,10.73
U23,UNIV. RELIZANE,A00LAL05,SCIENCES ET TECHNOLOGIES,10.0,nan,nan
U23,UNIV. RELIZANE,A05TCL01,GENIE CIVIL,10.26,nan,nan
U23,UNIV. RELIZANE,A08FPN01,"GENIE DES PROCEDES (FORMATIONSPROFESSIONNALISANTES)",11.9,nan,nan
U23,UNIV. RELIZANE,A08TCL01,GENIE DES PROCEDES,10.15,nan,nan
U23,UNIV. RELIZANE,A16TCL01,ELECTROTECHNIQUE,10.14,nan,nan
U23,UNIV. RELIZANE,A19TCL01,GENIE MECANIQUE,10.77,nan,nan
U23,UNIV. RELIZANE,B00LAL01,SCIENCES DE LA MATIERE,10.13,nan,nan
U23,UNIV. RELIZANE,C01LAL01,INFORMATIQUE,11.09,10.0,nan
U23,UNIV. RELIZANE,C02LAL01,MATHEMATIQUES,13.1,10.21,nan
U23,UNIV. RELIZANE,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.0,10.04,nan
U23,UNIV. RELIZANE,D03TCL01,SCIENCES AGRONOMIQUES,11.18,10.17,nan
U23,UNIV. RELIZANE,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.03,10.04
U23,UNIV. RELIZANE,G01LAL02,SCIENCES POLITIQUES,10.0,10.35,10.0
U23,UNIV. RELIZANE,G02LAL01,DROIT,10.0,10.0,10.13
U23,UNIV. RELIZANE,H01LAL01,LANGUE FRANCAISE,11.03,11.04,11.43
U23,UNIV. RELIZANE,H06LAL01,LANGUE ANGLAISE,12.34,13.24,14.09
U23,UNIV. RELIZANE,I17LAL01,SCIENCES HUMAINES,10.05,10.0,nan
