"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E08,UNIV. BATNA 1,L00LAL01,LANGUE ET LITTERATURE ARABES,10.0,10.01,nan
E08,UNIV. BATNA 1,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.0,10.0,nan
E08,UNIV. BATNA 1,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.0,nan,nan
E08,UNIV. BATNA 1,N02FPN01,"MANAGEMENT DES PROJETS DE CONSTRUCTION(FORMATIONS PROFESSIONNALISANTES)",11.3,nan,nan
E08,UNIV. BATNA 1,N05IAL01,ARCHITECTURE,12.16,nan,nan
E45,UNIV. BATNA 2,A00LAL01,SCIENCES ET TECHNOLOGIES,10.19,nan,nan
E45,UNIV. BATNA 2,A00TCL01,SCIENCES ET TECHNOLOGIES,11.66,nan,nan
E45,UNIV. BATNA 2,A05TCL01,GENIE CIVIL,10.03,nan,nan
E45,UNIV. BATNA 2,A08TCL01,GENIE DES PROCEDES,10.1,nan,nan
E45,UNIV. BATNA 2,A16TCL01,ELECTROTECHNIQUE,10.07,nan,nan
E45,UNIV. BATNA 2,A19LAN02,GENIE MECANIQUE (TECHNOLOGIE AUTOMOBILE),12.36,nan,nan
E45,UNIV. BATNA 2,A19TCL01,GENIE MECANIQUE,10.01,nan,nan
E45,UNIV. BATNA 2,A21FPN01,"HYGIENE ET SECURITE INDUSTRIELLE (FORMATIONSPROFESSIONNALISANTES)",13.83,nan,nan
E45,UNIV. BATNA 2,A21LAN01,HYGIENE ET SECURITE INDUSTRIELLE,12.98,nan,nan
E45,UNIV. BATNA 2,C01LAL01,INFORMATIQUE,12.54,13.15,nan
E45,UNIV. BATNA 2,C01TCL01,INFORMATIQUE,13.5,14.19,nan
E45,UNIV. BATNA 2,C02LAL01,MATHEMATIQUES,10.09,10.01,nan
E45,UNIV. BATNA 2,E01LAL02,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.0,10.0,nan
E45,UNIV. BATNA 2,E03LAL01,GEOLOGIE,10.05,10.61,nan
E45,UNIV. BATNA 2,H01LAL01,LANGUE FRANCAISE,11.01,11.25,11.02
E45,UNIV. BATNA 2,H03IAL05,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.67,nan,nan
E45,UNIV. BATNA 2,H06LAL01,LANGUE ANGLAISE,12.45,13.3,14.19
