"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E01,UNIV. CONSTANTINE 1,A00TCL01,SCIENCES ET TECHNOLOGIES,12.74,nan,nan
E01,UNIV. CONSTANTINE 1,A05TCL01,GENIE CIVIL,10.11,nan,nan
E01,UNIV. CONSTANTINE 1,A14FPN01,"INGENIERIE DES TRANSPORTS (FORMATIONSPROFESSIONNALISANTES)",11.93,nan,nan
E01,UNIV. CONSTANTINE 1,A14FPN02,"INGENIERIE DES TRANSPORTS (FORMATIONSPROFESSIONNALISANTES)",11.09,nan,nan
E01,UNIV. CONSTANTINE 1,A14LAN01,INGENIERIE DES TRANSPORTS,11.0,nan,nan
E01,UNIV. CONSTANTINE 1,A16FPN01,"ELECTROTECHNIQUE (FORMATIONSPROFESSIONNALISANTES)",13.16,nan,nan
E01,UNIV. CONSTANTINE 1,A16TCL01,ELECTROTECHNIQUE,11.21,nan,nan
E01,UNIV. CONSTANTINE 1,A19FPN01,"GENIEMECANIQUE (FORMATIONSPROFESSIONNALISANTES)",13.0,nan,nan
E01,UNIV. CONSTANTINE 1,A19IAN01,GENIE MECANIQUE,13.57,nan,nan
E01,UNIV. CONSTANTINE 1,A19TCL01,GENIE MECANIQUE,10.82,nan,nan
E01,UNIV. CONSTANTINE 1,B00LAL02,SCIENCES DE LA MATIERE,10.0,nan,nan
E01,UNIV. CONSTANTINE 1,C02LAL02,MATHEMATIQUES,10.09,10.0,nan
E01,UNIV. CONSTANTINE 1,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,12.47,13.92,nan
E01,UNIV. CONSTANTINE 1,D06FPN01,"ECOLOGIE ET ENVIRONNEMENT (FORMATIONSPROFESSIONNALISANTES)",12.0,nan,nan
E01,UNIV. CONSTANTINE 1,D07LAN01,SCIENCES ALIMENTAIRES,14.52,nan,nan
E01,UNIV. CONSTANTINE 1,E01LAL02,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.03,10.0,nan
E01,UNIV. CONSTANTINE 1,E03LAL03,GEOLOGIE,10.04,10.0,nan
E01,UNIV. CONSTANTINE 1,G02LAL03,DROIT,10.0,10.05,10.78
E01,UNIV. CONSTANTINE 1,H01LAL02,LANGUE FRANCAISE,11.0,11.3,12.05
E01,UNIV. CONSTANTINE 1,H03IAL03,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",13.96,nan,nan
