"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
W83,"ECOLE SUPERIEURE DE GESTION ET DE LECONOMIE NUMERIQUE – KOLEA",F00CAN08,"FB SECSG ECOLE SUPERIEURE DE GESTION ET DE LECONOMIE NUMERIQUE KOLEA",15.19,nan,nan
E28,C. UNIV MILA,A00LAL02,SCIENCES ET TECHNOLOGIES,10.03,nan,nan
E28,C. UNIV MILA,A05TCL01,GENIE CIVIL,10.29,nan,nan
E28,C. UNIV MILA,A08TCL01,GENIE DES PROCEDES,10.41,nan,nan
E28,C. UNIV MILA,A19TCL01,GENIE MECANIQUE,11.72,nan,nan
E28,C. UNIV MILA,C01LAL01,INFORMATIQUE,10.01,10.00,nan
E28,C. UNIV MILA,C02LAL01,MATHEMATIQUES,10.36,10.07,nan
E28,C. UNIV MILA,D00LAL02,SCIENCES DE LA NATURE ET DE LA VIE,10.07,11.27,nan
E28,C. UNIV MILA,E03LAL01,GEOLOGIE,12.28,--,nan
E28,C. UNIV MILA,F00LAL04,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.0,10.00,10.15
E28,C. UNIV MILA,G02LAL02,DROIT,10.0,10.00,10.12
E28,C. UNIV MILA,H01LAL01,LANGUE FRANCAISE,11.0,11.02,11.03
E28,C. UNIV MILA,H06LAL01,LANGUE ANGLAISE,12.34,13.19,14.10
E28,C. UNIV MILA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.01,10.06,nan
Z14,CENTRE DE FORMATION CONTINUE MILA,F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",11.21,10.12,10.82
Z14,CENTRE DE FORMATION CONTINUE MILA,G02FCL01,DROIT (FORMATION CONTINUE),10.22,10.07,--
Z14,CENTRE DE FORMATION CONTINUE MILA,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.17,10.00,10.51
Z50,CENTRE DE FORMATION CONTINUE AIN DEFLA,F00FCL02,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.29,10.21,10.29
Z50,CENTRE DE FORMATION CONTINUE AIN DEFLA,G02FCL02,DROIT (FORMATION CONTINUE),10.94,--,--
Z36,"CENTRE DE FORMATION CONTINUE KHEMISMILIANA",F00FCL01,"SCIENCES ECONOMIQUES DE GESTION ET SCIENCESCOMMERCIALES (FORMATION CONTINUE)",10.4,10.12,10.55
