"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
C35,UNIV. ALGER 1,C01LAL02,INFORMATIQUE,14.3,15.00,nan
C35,UNIV. ALGER 1,C02LAL02,MATHEMATIQUES,10.0,10.00,nan
C35,UNIV. ALGER 1,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,13.56,--,nan
C35,UNIV. ALGER 1,G02LAL03,DROIT,10.61,11.31,12.36
C35,UNIV. ALGER 1,I20LAL01,SCIENCES ISLAMIQUES,11.65,12.47,nan
C35,UNIV. ALGER 1,N05IAL02,ARCHITECTURE,14.79,nan,nan
C35,UNIV. ALGER 1,P05LAN01,"PHARMACIE INDUSTRIE DES PRODUITSPHARMACEUTIQUES ET DE SANTE",15.68,16.17,nan
C35,UNIV. ALGER 1,P06LAN01,PHARMACIE AUXILIAIRES EN PHARMACIE,15.09,15.56,nan
C35,UNIV. ALGER 1,PD0LAN01,MEDECINE + SCIENCES BIOLOGIQUES,18.54,--,nan
C36,UNIV. ALGER 2,H01LAL01,LANGUE FRANCAISE,11.05,11.79,12.62
C36,UNIV. ALGER 2,H02LAL01,LANGUE ESPAGNOLE,13.19,14.19,15.92
C36,UNIV. ALGER 2,H03IAL01,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",14.53,nan,nan
C36,UNIV. ALGER 2,H03IAN06,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ALLEMAND)",14.06,nan,nan
C36,UNIV. ALGER 2,H03IAN07,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ESPAGNOLE)",14.32,nan,nan
C36,UNIV. ALGER 2,H04LAL01,LANGUE ALLEMANDE,12.56,13.41,14.38
C36,UNIV. ALGER 2,H05LAL01,LANGUE RUSSE,11.44,12.24,nan
C36,UNIV. ALGER 2,H06LAL01,LANGUE ANGLAISE,13.05,13.98,14.88
C36,UNIV. ALGER 2,H07LAL01,LANGUE ITALIENNE,11.61,12.40,13.22
C36,UNIV. ALGER 2,H08LAL01,LANGUE TURQUE,10.67,11.41,nan
C36,UNIV. ALGER 2,H09LAN01,LANGUE CHINOISE,13.65,14.32,nan
C36,UNIV. ALGER 2,I12LAN01,SCIENCES HUMAINES ARCHEOLOGIE,11.0,11.00,nan
C36,UNIV. ALGER 2,I14LAN02,SCIENCES HUMAINES BIBLIOTHECONOMIE,11.48,12.05,nan
