"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,L00PSL01,"LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliersBENI ABBES",--,14.57,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers CHLEF",16.76,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BEJAIA",14.03,14.30,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BLIDA",16.07,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BOUIRA",16.45,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TAMANRASSET",--,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TIZI-OUZOU",14.79,14.05,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers ALGER",14.69,15.38,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers ILLIZI",--,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers BOUMERDES",14.94,15.65,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TISSEMSILT",16.43,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers TIPAZA",14.62,15.53,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers AIN-DEFLA",--,--,nan,nan
C09,ECOLE NORMALE SUPERIEURE KOUBA (E.N.S),B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers IN SALAH",--,14.70,nan,nan
