"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers BENI ABBES,--,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers ADRAR,13.56,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BECHAR,13.07,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers EL BAYADH,14.50,14.91,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TINDOUF,--,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers NAAMA,13.70,14.41,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TIMIMOUN,13.43,13.14,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,"LANGUE ANGLAISE (P.E.P) -- pour bacheliers BORDJ BADJIMOKHTAR",--,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers BENI ABBES,14.58,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers ADRAR,14.69,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BECHAR,16.48,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers EL BAYADH,14.68,15.59,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TINDOUF,--,15.28,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers NAAMA,15.50,16.44,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TIMIMOUN,--,15.37,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,"LANGUE ANGLAISE (P.E.S) -- pour bacheliers BORDJ BADJIMOKHTAR",--,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers BENI ABBES,15.04,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ADRAR,14.02,14.28,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BECHAR,14.32,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,"HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ELBAYADH",14.07,14.04,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TINDOUF,--,--,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers NAAMA,--,14.24,nan,nan
U44,ECOLE NORMALE SUPERIEURE DE BECHAR,I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers TIMIMOUN,--,--,nan,nan
