"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Min3
U21,UNIV. TISSEMSILT,H01LAL01,LANGUE FRANCAISE,10.67,9.71,9.77
U21,UNIV. TISSEMSILT,H06LAL01,LANGUE ANGLAISE,11.04,11.74,12.59
U21,UNIV. TISSEMSILT,I17LAL01,SCIENCES HUMAINES,10.0,10.03,nan
U21,UNIV. TISSEMSILT,J00LAL02,"SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ETSPORTIVES",10.91,nan,nan
U21,UNIV. TISSEMSILT,L00LAL01,LANGUE ET LITTERATURE ARABES,10.09,10.07,nan
P74,"ECOLE NATIONALE SUPERIEURE DAGRICULTURE SAHARIENNE D EL OUED",D00CAN13,"FB SP ECOLE NATIONALE SUPERIEURE D AGRICULTURESAHARIENNE D EL OUED",12.69,13.52,nan
E25,UNIV EL OUED,A00LAL01,SCIENCES ET TECHNOLOGIES,7.95,nan,nan
E25,UNIV EL OUED,A05TCL01,GENIE CIVIL,11.55,nan,nan
E25,UNIV EL OUED,A08TCL01,GENIE DES PROCEDES,9.19,nan,nan
E25,UNIV EL OUED,A16TCL01,ELECTROTECHNIQUE,10.99,nan,nan
E25,UNIV EL OUED,A19TCL01,GENIE MECANIQUE,9.99,nan,nan
E25,UNIV EL OUED,B00LAL01,SCIENCES DE LA MATIERE,7.71,nan,nan
E25,UNIV EL OUED,C01LAL01,INFORMATIQUE,12.23,12.74,nan
E25,UNIV EL OUED,C02LAL01,MATHEMATIQUES,10.31,10.61,nan
E25,UNIV EL OUED,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.88,13.01,13.68
E25,UNIV EL OUED,D03TCL01,SCIENCES AGRONOMIQUES,9.11,--,10.33
E25,UNIV EL OUED,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ETCOMMERCIALES",10.02,10.34,10.0
E25,UNIV EL OUED,G01LAL02,SCIENCES POLITIQUES,10.38,10.24,12.36
E25,UNIV EL OUED,G02LAL01,DROIT,10.0,10.03,10.02
E25,UNIV EL OUED,H01LAL01,LANGUE FRANCAISE,9.42,8.89,8.91
E25,UNIV EL OUED,H03IAN16,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS,ANGLAIS)",10.51,nan,nan
E25,UNIV EL OUED,H06LAL01,LANGUE ANGLAISE,11.44,12.22,12.98
