"CodeEtb",Etablissement,Code Fil,Filiere,Min1,Min2,Unnamed: 0,Min3
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers MSILA",15.75,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers B.B.ARRERIDJ",15.01,15.95,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PML01,"SCIENCES PHYSIQUE ET TECHNOLOGIE (P.E.M) -- pourbacheliers OULED DJELLAL",15.06,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers BISKRA,16.03,15.83,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers MSILA,16.45,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PSL01,"SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliersB.B.ARRERIDJ",15.68,16.80,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,B00PSL01,"SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers OULEDDJELLAL",16.11,15.78,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers BISKRA,14.89,15.52,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers MSILA,15.91,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers B.B.ARRERIDJ,15.30,15.87,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PML01,"MATHEMATIQUES (P.E.M) -- pour bacheliers OULEDDJELLAL",15.11,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers BISKRA,15.84,16.79,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers MSILA,16.43,--,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers B.B.ARRERIDJ,15.61,16.37,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers OULED DJELLAL,14.94,17.00,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers BISKRA,--,14.42,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers MSILA,14.52,15.27,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers B.B.ARRERIDJ,14.93,15.40,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,H01PML01,"LANGUE FRANCAISE (P.E.M) -- pour bacheliers OULEDDJELLAL",14.27,14.85,nan,nan
E48,ECOLE NORMALE SUPERIEURE DE BOU SAADA,H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers BISKRA,14.31,14.27,nan,nan
